onset	duration	sample	trial_type	response_time	stim_file	study_1	study_2	serialpos	probepos	probe_word	resp_word	correct	list	test	answer	stimulation	stim_list	stim_duration	anode_label	cathode_label	amplitude	pulse_freq	n_pulses	pulse_width	experiment	session	subject
0.0	66.14	1124852	SESS_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
66.14	1.016	1190990	START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	0	-999	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
67.156	7.885	1192006	PROB	7.855	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	-1	[5, 9, 6]	20	0	-999	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
75.041	3.451	1199891	PROB	3.419	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	-1	[6, 5, 5]	16	0	-999	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
78.492	6.851	1203342	PROB	6.815	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	-1	[8, 5, 6]	25	0	-999	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
85.343	3.668	1210192	PROB	3.668	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	-1	[4, 6, 1]	11	0	-999	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
89.011	35.638	1213860	STOP	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	0	-999	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
124.649	19.13	1249497	FEEDBACK_SHOW_ALL_PAIRS	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
143.779	10.442	1268626	ENCODING_START	n/a	n/a	n/a	n/a	0	-999	n/a	n/a	-999	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
154.221	0.25	1279068	STUDY_ORIENT	n/a	n/a	KEY	JEEP	1	1	JEEP	KEY	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
155.188	4.0	1280035	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	KEY	JEEP	1	1	JEEP	KEY	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
160.222	0.25	1285069	STUDY_ORIENT	n/a	n/a	BOOT	SHRIMP	2	6	SHRIMP	BOOT	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
161.205	4.0	1286052	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	BOOT	SHRIMP	2	6	SHRIMP	BOOT	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
166.223	0.25	1291069	STUDY_ORIENT	n/a	n/a	FAN	STEAK	3	5	STEAK	FAN	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
167.023	4.0	1291869	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	FAN	STEAK	3	5	STEAK	FAN	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
172.057	0.25	1296903	STUDY_ORIENT	n/a	n/a	FOAM	STOVE	4	2	FOAM	STOVE	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
172.907	4.0	1297753	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	FOAM	STOVE	4	2	FOAM	STOVE	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
177.925	0.25	1302771	STUDY_ORIENT	n/a	n/a	SLUSH	WOLF	5	3	WOLF	DRAGON	0	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
178.925	4.0	1303771	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	SLUSH	WOLF	5	3	WOLF	DRAGON	0	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
183.959	0.25	1308805	STUDY_ORIENT	n/a	n/a	PHONE	DESK	6	4	PHONE	DESK	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
184.793	4.0	1309639	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	PHONE	DESK	6	4	PHONE	DESK	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
188.811	0.999	1313656	START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	1	[-999, -999, -999]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
189.81	0.017	1314655	MATH_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
189.827	4.867	1314672	PROB	4.848	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	1	[4, 2, 6]	12	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
194.694	3.802	1319539	PROB	3.782	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	1	[4, 2, 9]	19	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
198.496	2.733	1323341	PROB	2.707	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	1	[3, 3, 7]	13	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
201.229	6.167	1326074	PROB	6.142	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	1	[5, 7, 8]	20	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
207.396	4.839	1332241	PROB	4.839	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	1	[7, 9, 2]	18	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
212.235	0.012	1337080	STOP	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	1	[-999, -999, -999]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
212.247	0.0	1337092	TEST_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
212.247	0.017	1337092	MATH_END	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
212.264	0.25	1337109	TEST_ORIENT	n/a	n/a	KEY	JEEP	1	1	JEEP	KEY	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
213.01	4.6	1337855	STIM_ON	n/a	n/a	KEY	JEEP	1	1	JEEP	KEY	1	1	[0, 0, 0]	n/a	1	1	4600	PST2	PST3	1500.0	50	230	300	PAL2	0	R1118N
213.214	4.0	1338059	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	KEY	JEEP	1	1	JEEP	KEY	1	1	[0, 0, 0]	n/a	1	1	4600	PST2	PST3	1500.0	50	230	300	PAL2	0	R1118N
213.215	3.01	1338060	REC_START	n/a	n/a	n/a	n/a	1	-999	n/a	KEY	1	1	[0, 0, 0]	n/a	1	1	4600	PST2	PST3	1500.0	50	230	300	PAL2	0	R1118N
216.225	2.015	1341069	REC_EVENT	3.01	n/a	KEY	JEEP	1	1	JEEP	KEY	1	1	[0, 0, 0]	n/a	1	1	4600	PST2	PST3	1500.0	50	230	300	PAL2	0	R1118N
218.24	0.008	1343084	REC_END	n/a	n/a	n/a	n/a	1	-999	n/a	n/a	-999	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
218.248	0.25	1343092	TEST_ORIENT	n/a	n/a	FOAM	STOVE	4	2	FOAM	STOVE	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
219.082	0.0	1343926	REC_START	n/a	n/a	n/a	n/a	4	-999	n/a	STOVE	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
219.082	4.0	1343926	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	FOAM	STOVE	4	2	FOAM	STOVE	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
221.13	2.969	1345974	REC_EVENT	2.048	n/a	FOAM	STOVE	4	2	FOAM	STOVE	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
224.099	0.017	1348943	REC_END	n/a	n/a	n/a	n/a	4	-999	n/a	n/a	-999	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
224.116	0.25	1348960	TEST_ORIENT	n/a	n/a	SLUSH	WOLF	5	3	WOLF	DRAGON	0	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
224.793	4.6	1349637	STIM_ON	n/a	n/a	SLUSH	WOLF	5	3	WOLF	DRAGON	0	1	[0, 0, 0]	n/a	1	1	4600	PST2	PST3	1500.0	50	230	300	PAL2	0	R1118N
224.999	4.0	1349843	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	SLUSH	WOLF	5	3	WOLF	DRAGON	0	1	[0, 0, 0]	n/a	1	1	4600	PST2	PST3	1500.0	50	230	300	PAL2	0	R1118N
225.0	3.346	1349844	REC_START	n/a	n/a	n/a	n/a	5	-999	n/a	DRAGON	0	1	[0, 0, 0]	n/a	1	1	4600	PST2	PST3	1500.0	50	230	300	PAL2	0	R1118N
228.346	1.661	1353190	REC_EVENT	3.346	n/a	SLUSH	WOLF	5	3	WOLF	DRAGON	0	1	[0, 0, 0]	n/a	1	1	4600	PST2	PST3	1500.0	50	230	300	PAL2	0	R1118N
230.007	0.01	1354851	REC_END	n/a	n/a	n/a	n/a	5	-999	n/a	n/a	-999	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
230.017	0.25	1354861	TEST_ORIENT	n/a	n/a	PHONE	DESK	6	4	PHONE	DESK	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
230.901	0.0	1355745	REC_START	n/a	n/a	n/a	n/a	6	-999	n/a	DESK	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
230.901	4.0	1355745	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	PHONE	DESK	6	4	PHONE	DESK	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
232.015	3.903	1356859	REC_EVENT	1.114	n/a	PHONE	DESK	6	4	PHONE	DESK	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
235.918	0.017	1360762	REC_END	n/a	n/a	n/a	n/a	6	-999	n/a	n/a	-999	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
235.935	0.25	1360779	TEST_ORIENT	n/a	n/a	FAN	STEAK	3	5	STEAK	FAN	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
236.61	4.6	1361454	STIM_ON	n/a	n/a	FAN	STEAK	3	5	STEAK	FAN	1	1	[0, 0, 0]	n/a	1	1	4600	PST2	PST3	1500.0	50	230	300	PAL2	0	R1118N
236.818	4.0	1361662	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	FAN	STEAK	3	5	STEAK	FAN	1	1	[0, 0, 0]	n/a	1	1	4600	PST2	PST3	1500.0	50	230	300	PAL2	0	R1118N
236.819	1.572	1361663	REC_START	n/a	n/a	n/a	n/a	3	-999	n/a	FAN	1	1	[0, 0, 0]	n/a	1	1	4600	PST2	PST3	1500.0	50	230	300	PAL2	0	R1118N
238.391	3.436	1363235	REC_EVENT	1.572	n/a	FAN	STEAK	3	5	STEAK	FAN	1	1	[0, 0, 0]	n/a	1	1	4600	PST2	PST3	1500.0	50	230	300	PAL2	0	R1118N
241.827	0.009	1366671	REC_END	n/a	n/a	n/a	n/a	3	-999	n/a	n/a	-999	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
241.836	0.25	1366680	TEST_ORIENT	n/a	n/a	BOOT	SHRIMP	2	6	SHRIMP	BOOT	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
242.752	4.0	1367596	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	BOOT	SHRIMP	2	6	SHRIMP	BOOT	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
242.753	1.62	1367597	REC_START	n/a	n/a	n/a	n/a	2	-999	n/a	BOOT	1	1	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1118N
